Price,終値,高値,安値,始値,出来高
Ticker,8316.T,8316.T,8316.T,8316.T,8316.T
Date,,,,,
2023-06-07,1769.378173828125,1811.7286925942585,1769.378173828125,1803.3208765623403,31074900
2023-06-08,1778.0975341796875,1794.6017286182039,1769.6897176479,1778.7202973914941,16690500
2023-06-09,1793.35595703125,1797.4042027077735,1776.5403251971857,1783.7026147816734,20898000
2023-06-12,1790.2420654296875,1803.9436536486717,1786.8165828462131,1797.7156797379162,12565800
2023-06-13,1785.2596435546875,1798.3384687821945,1781.834274960252,1793.978898385794,17676900
2023-06-14,1830.72412109375,1833.838165160451,1799.2726979618078,1799.895461159825,30075600
2023-06-15,1826.3646240234375,1855.0134428580932,1809.8604292871473,1832.2812737764377,24859500
2023-06-16,1819.513671875,1859.9957879787169,1797.0928286246287,1835.3951025106796,31202100
2023-06-19,1854.7021484375,1866.535334097687,1838.509278030154,1843.491726010487,22681200
2023-06-20,1823.873291015625,1852.5221072415914,1817.3338786350444,1852.2106686392726,19411500
2023-06-21,1847.228515625,1848.785480712037,1819.825223055608,1824.496232355032,15250500
2023-06-22,1879.925537109375,1888.9561168659939,1861.552824932319,1863.7326672342522,27260400
2023-06-23,1857.504638671875,1906.083132838316,1845.671339708358,1902.0348869783436,21467400
2023-06-26,1844.7371826171875,1859.9958505777743,1832.5925587811698,1854.0792009525856,13747800
2023-06-27,1863.10986328125,1870.2720392048295,1845.6713533237319,1862.1756614634655,12389700
2023-06-28,1891.7586669921875,1895.4954742356288,1865.289577671709,1868.403621720679,19329000
2023-06-29,1915.425048828125,1933.4864360021922,1893.3156438455098,1894.8727228988923,24750000
2023-06-30,1917.9163818359375,1919.1619082665334,1899.8551082091901,1913.2453726254262,19336500
2023-07-03,1932.863525390625,1938.157411619423,1916.6707702061876,1921.6531037837196,17764200
2023-07-04,2002.305908203125,2006.9769174975931,1946.5653493402226,1951.8590078228692,35873400
2023-07-05,1995.766357421875,2028.7749728752617,1982.3762077276053,2008.533857970948,28527000
2023-07-06,1955.9072265625,1994.209500008774,1952.4817439685978,1986.113008458009,21368100
2023-07-07,1930.6839599609375,1962.1352711804107,1924.7671960074676,1946.5653919094382,23949600
2023-07-10,1908.262939453125,1947.1879784937548,1896.7411926708596,1940.0259163670114,25432500
2023-07-11,1893.627197265625,1924.4558590859335,1889.5789511350351,1923.8329818114955,15450900
2023-07-12,1936.2890625,1942.205598044582,1893.627103047796,1916.3592714758809,27232200
2023-07-13,1955.9072265625,1958.086954716833,1921.653084853304,1946.2536560005776,28910100
2023-07-14,1954.038818359375,1969.6086961276956,1936.2889843652667,1961.8237572435353,23643000
2023-07-18,1994.83203125,2006.9766538200508,1950.9245496505855,1954.3500320420292,27126600
2023-07-19,2008.22265625,2023.169885874868,1993.5867512167754,2017.875999357186,25239000
2023-07-20,2006.3543701171875,2034.691751916,2002.3060098054734,2017.564792992758,22008900
2023-07-21,1981.442138671875,2010.713720831962,1977.7053312439223,2008.5339925245314,19235700
2023-07-24,1958.398193359375,1974.2796231158752,1927.5695355967566,1946.253570604404,19098300
2023-07-25,1975.525634765625,1978.6395649802146,1961.2010540099293,1968.0520197893068,13012500
2023-07-26,1968.9862060546875,1979.5737511616758,1961.5125911376072,1974.9027418385006,11043300
2023-07-27,1979.26220703125,1985.4900667202883,1959.3324174118427,1961.823698133419,15938400
2023-07-28,2064.274658203125,2068.945667213936,1971.7886797890742,2010.402278252905,68031600
2023-07-31,2084.515625,2108.493548198974,2053.6869643484424,2086.3840286758523,43171200
2023-08-01,2035.3143310546875,2065.831436805463,2034.0685766443594,2065.5201122411827,32490600
2023-08-02,2014.76171875,2046.213023563731,2014.1388415984366,2035.3141559091678,22595700
2023-08-03,2011.95947265625,2041.853932039712,2001.994576836221,2033.4461153381133,24938100
2023-08-04,2049.327392578125,2050.261594363516,2018.187181014022,2026.283672512946,21552000
2023-08-07,2028.152099609375,2049.3274163493966,2021.6126870357843,2046.8361355339202,15787800
2023-08-08,2016.31884765625,2042.1651739776325,2016.0075230758146,2041.5422967401457,15354900
2023-08-09,1982.3763427734375,2008.8453193925302,1968.6746394965558,2008.5339947987234,19701600
2023-08-10,2005.420166015625,2012.893781257824,1970.5431428342713,1982.6877676028448,17624700
2023-08-14,1984.8675537109375,2020.9898722295966,1979.8849919261024,2020.9898722295966,14131800
2023-08-15,1993.2752685546875,1998.5689265759488,1980.5077682370581,1992.9637159111269,8161800
2023-08-16,1962.1351318359375,1978.639439890782,1956.5299209580598,1968.6745445267945,19017600
2023-08-17,1980.8192138671875,1981.4420911157717,1923.5215773726422,1955.2844397479068,21066600
2023-08-18,1970.231689453125,1977.3939796176608,1959.6441445775426,1970.5430140423232,11325900
2023-08-21,1960.2667236328125,1970.231618973532,1951.8589073356284,1961.8238026763477,9157500
2023-08-22,2022.235595703125,2022.235595703125,1979.5736369865137,1982.0649178407275,18903600
2023-08-23,2032.2000732421875,2032.2000732421875,1999.5030129183888,2002.305618089,15744900
2023-08-24,2037.8052978515625,2044.3447099621096,2025.660675360547,2030.0203594597763,12737700
2023-08-25,2030.9547119140625,2036.248598136248,2015.384605898384,2030.6433873397968,10951200
2023-08-28,2049.015869140625,2051.5071499627165,2038.4283247808048,2041.230930176929,14589900
2023-08-29,2049.015869140625,2076.4192739538,2041.8538074016046,2064.5859751446283,20177400
2023-08-30,2076.41943359375,2076.41943359375,2058.0467207810857,2060.538001794713,25380900
2023-08-31,2080.46728515625,2083.581214945949,2054.3096363083046,2058.3577678425727,26190000
2023-09-01,2114.410400390625,2125.9323768345703,2084.5159371010886,2086.3843410566847,24552000
2023-09-04,2156.1376953125,2156.1376953125,2126.866115740205,2132.1597737440616,19251900
2023-09-05,2156.1376953125,2181.984020429736,2131.2255719696627,2178.8698624640033,21645000
2023-09-06,2180.427001953125,2191.9487481315673,2161.1200887209193,2162.677167746994,21584400
2023-09-07,2175.756103515625,2195.063017728939,2172.330620714834,2174.199024410425,17130900
2023-09-08,2156.448974609375,2182.9181763794263,2151.155316716645,2160.4973342645217,23102100
2023-09-11,2271.667724609375,2273.224575744426,2205.027836191327,2205.027836191327,34918800
2023-09-12,2294.711181640625,2296.579585432998,2250.492367913341,2271.6676869191137,32547300
2023-09-13,2310.28125,2329.899489486454,2289.417484032014,2296.579546396616,27856200
2023-09-14,2322.737060546875,2335.8158860913236,2310.9039894863095,2332.390631452189,21523200
2023-09-15,2302.49609375,2387.508456860465,2278.5181717189475,2335.504481056732,47479200
2023-09-19,2366.64453125,2369.447136705984,2314.329229404962,2316.820510280264,27423000
2023-09-20,2373.18408203125,2415.5347189918916,2365.710467047211,2383.771855309725,37551000
2023-09-21,2401.832763671875,2443.8718435494457,2388.4426142549246,2415.5344657315813,44084700
2023-09-22,2429.236083984375,2444.183313272989,2361.039350355075,2394.359291669816,37589100
2023-09-25,2349.828857421875,2395.9162983876354,2344.2236466079266,2394.0478947829856,32330100
2023-09-26,2388.44287109375,2400.8988200750814,2364.1536223303447,2375.986694035789,27434400
