Price,終値,高値,安値,始値,出来高
Ticker,8411.T,8411.T,8411.T,8411.T,8411.T
Date,,,,,
2022-04-07,1350.2550048828125,1355.9838936111012,1339.237911174565,1354.6618423661116,7956500
2022-04-08,1345.8482666015625,1354.6619422178137,1337.9159585469363,1352.0178395329383,6263800
2022-04-11,1365.2384033203125,1367.0011385085893,1341.8821620756462,1342.3228458727153,6710200
2022-04-12,1381.1029052734375,1385.9504266384686,1370.5264950224603,1374.9333326270341,7178400
2022-04-13,1375.3739013671875,1379.340054879621,1362.5940733826799,1374.0518501963763,7100900
2022-04-14,1373.611328125,1378.458849655117,1367.0010714930222,1368.3231228194177,4737100
2022-04-15,1387.2723388671875,1387.2723388671875,1369.644990215762,1373.6111436623326,5416100
2022-04-18,1391.238525390625,1393.0012602976767,1374.492543773633,1379.7807484947884,5113900
2022-04-19,1393.882568359375,1402.696242519093,1388.5943638635442,1401.374191395135,4620400
2022-04-20,1418.120361328125,1418.120361328125,1395.2048054583106,1398.289591825401,10389900
2022-04-21,1410.1878662109375,1424.7304285812377,1405.7810291290282,1413.272652168274,6174700
2022-04-22,1401.8150634765625,1409.7473712862381,1393.4420718996826,1407.9846362174212,4263800
2022-04-25,1386.831787109375,1389.916573416895,1370.5264880553405,1370.5264880553405,4600900
2022-04-26,1379.78076171875,1389.4758038004531,1377.5773430638176,1381.543496642696,5272100
2022-04-27,1361.712890625,1372.7299852093447,1361.712890625,1370.5265662924758,7179400
2022-04-28,1391.238525390625,1391.238525390625,1353.3397248890114,1356.865194703115,8916300
2022-05-02,1381.1029052734375,1385.069059117554,1371.4078625433751,1372.2892300642898,5688800
2022-05-06,1402.6962890625,1408.8658611790174,1390.3571448294651,1394.3232983329408,8275200
2022-05-09,1403.577880859375,1415.917027064732,1401.3744618941325,1405.7812998246172,8864400
2022-05-10,1396.9676513671875,1404.8999597976638,1385.5098725231665,1401.3744893841188,5532900
2022-05-11,1355.543212890625,1380.662186601537,1355.543212890625,1377.5774003563374,10091500
2022-05-12,1345.4075927734375,1367.8824657611365,1343.6448576371474,1361.712892784121,7466700
2022-05-13,1349.3736572265625,1355.9839135487045,1336.1531445822789,1342.3227171496112,8053000
2022-05-16,1321.169921875,1350.2550502418278,1319.407186822465,1348.051631426159,14226200
2022-05-17,1310.15283203125,1333.9497553173878,1311.0341995603662,1322.051293674319,11646500
2022-05-18,1336.593994140625,1343.6449350922405,1318.085274142634,1319.407325571062,9421900
2022-05-19,1332.18701171875,1335.7124818126135,1316.3223962963632,1319.407182628494,5968100
2022-05-20,1335.271728515625,1337.0344634707612,1322.491900090888,1326.0173700011603,7307600
2022-05-23,1351.5770263671875,1359.950017401089,1341.0006166401538,1342.322667856033,7658700
2022-05-24,1348.93310546875,1364.3570383963574,1347.1703702770235,1359.0688328211777,6429100
2022-05-25,1341.882080078125,1353.7805418719213,1341.882080078125,1345.4075502392498,6255200
2022-05-26,1343.6446533203125,1354.2210625297869,1342.7632858861896,1347.6108067738653,6529800
2022-05-27,1341.0006103515625,1349.8142850827592,1337.4751404590838,1348.9329176096394,8836200
2022-05-30,1349.3736572265625,1356.8652810583233,1338.356563356326,1339.6786146207544,8502800
2022-05-31,1338.7972412109375,1351.5770700440899,1334.3904036822642,1341.8820274810087,19036700
2022-06-01,1362.5941162109375,1365.6789023731226,1349.3736040872866,1351.5770227745618,9266800
2022-06-02,1346.7296142578125,1358.187392389587,1344.5261953863173,1355.1026059694939,8073900
2022-06-03,1351.1363525390625,1353.7804549902153,1346.7295151204746,1346.7295151204746,5104700
2022-06-06,1349.3736572265625,1352.4584435102288,1344.085452168849,1348.932973471753,5012600
2022-06-07,1362.153564453125,1371.4079238363395,1355.9839915309822,1359.0687779920536,6649300
2022-06-08,1342.3226318359375,1359.9499809079787,1341.0005806555343,1353.3397250059631,13849300
2022-06-09,1346.7296142578125,1359.950127486783,1341.4414089662241,1342.3227765148222,9827000
2022-06-10,1327.3394775390625,1344.0854603234197,1327.3394775390625,1337.0345202036904,12355400
2022-06-13,1322.4920654296875,1324.2548006052018,1310.1529192010867,1310.5936029949653,9803600
2022-06-14,1326.4580078125,1330.4241613242318,1316.7629658949336,1317.2036496184594,8669500
2022-06-15,1329.983642578125,1334.3904803600274,1321.6106507925106,1322.9327021270813,9587800
2022-06-16,1345.4075927734375,1351.1364819663804,1330.865027899044,1335.2718657397693,11479100
2022-06-17,1339.6785888671875,1344.9667938232421,1331.3055976867677,1337.475170135498,15796100
2022-06-20,1344.5262451171875,1354.221288510363,1335.271885514611,1339.6787234206,8467200
2022-06-21,1368.7637939453125,1370.0858452594903,1346.7296053756843,1352.8991781751802,9805200
2022-06-22,1373.1705322265625,1374.051899705527,1363.4754899579539,1371.4077972686337,8048400
2022-06-23,1383.7470703125,1389.4759594571058,1371.4079244625796,1371.4079244625796,7128800
2022-06-24,1347.170166015625,1356.865208100134,1343.2040124355985,1350.2549521334233,11517600
2022-06-27,1347.170166015625,1363.9161477979585,1344.5260636289406,1360.3906779490462,6157100
2022-06-28,1366.11962890625,1366.11962890625,1350.2550138608872,1352.0177488659274,7501800
2022-06-29,1370.9671630859375,1380.6622057049958,1363.034855488526,1368.7637443088788,8911700
2022-06-30,1359.9501953125,1367.4418198492183,1353.3399383683368,1364.3570332752754,7813500
2022-07-01,1359.5093994140625,1369.2044421327366,1353.7805105348461,1360.8314506938816,6002300
2022-07-04,1374.4925537109375,1374.4925537109375,1363.4754604622124,1364.3568279221104,6035100
2022-07-05,1388.154052734375,1388.5947365606398,1375.8149055989584,1378.4590085565476,6422400
2022-07-06,1349.3736572265625,1382.424938837272,1347.1702384525152,1375.81468251513,11148300
2022-07-07,1357.3060302734375,1366.1197057946936,1348.0516709761187,1361.7128680340657,8705200
2022-07-08,1374.0521240234375,1381.5437488176642,1361.2722934921098,1362.5943449263852,9868600
2022-07-11,1394.7640380859375,1395.6454055665606,1378.0180559541,1382.8655770975267,9276900
2022-07-12,1381.1029052734375,1400.4929907335622,1376.6960676688636,1398.7302556917327,6537800
2022-07-13,1391.6793212890625,1396.5268426741732,1386.391116141669,1393.0013725759109,6736600
2022-07-14,1378.4588623046875,1387.71322167438,1376.6961271866508,1379.3402298637059,7621800
2022-07-15,1355.98388671875,1371.407817831898,1350.6956817656705,1368.7637153553583,8593800
2022-07-19,1376.2554931640625,1382.4250663002447,1374.0520741868545,1377.1368607549457,8083000
2022-07-20,1392.5606689453125,1401.815027821215,1385.0690450933914,1399.6116090412381,8444900
2022-07-21,1392.1201171875,1397.4083227608617,1385.0691764230176,1390.7980657941596,6254900
2022-07-22,1393.882568359375,1394.763935775347,1380.6620571197982,1383.7468430756996,5393600
2022-07-25,1393.00146484375,1401.8151406731947,1385.5098403887218,1388.1539431375554,4757300
2022-07-26,1392.5606689453125,1408.8659679171406,1392.119985189317,1403.1370790892008,6384900
2022-07-27,1394.323486328125,1400.4930592764795,1390.7980160719223,1397.8489565843274,5234300
2022-07-28,1390.7979736328125,1396.086178855751,1387.7131872527652,1395.6454950871728,6350600
2022-07-29,1395.6456298828125,1396.9676813162348,1380.2216964928857,1383.3064831708712,6994200
2022-08-01,1404.459228515625,1405.7812798760099,1390.7980311249803,1402.25580958165,8511700
2022-08-02,1374.9332275390625,1396.9674138778296,1374.9332275390625,1396.5267301510542,8051700
2022-08-03,1377.5772705078125,1378.4586379233644,1367.4415452289643,1374.4924845533803,7297200
2022-08-04,1377.13671875,1381.54355625,1369.6450949999999,1381.54355625,5557100
2022-08-05,1370.9671630859375,1375.3740006400549,1369.2044280642904,1369.6451118197022,5136500
2022-08-08,1385.069091796875,1387.2725106511493,1376.2554163797774,1376.6961001506324,6526200
2022-08-09,1378.4588623046875,1385.5098027768342,1375.8147596276324,1376.6961271866508,5659400
2022-08-10,1382.86572265625,1390.3573470301048,1380.221619936066,1387.2725605232235,5117000
2022-08-12,1401.3743896484375,1407.1032786627234,1387.7131927682167,1392.5607142418435,9566200
2022-08-15,1394.7640380859375,1399.1708754890526,1391.679251903757,1397.848824268118,4113000
2022-08-16,1391.238525390625,1396.5267301117804,1388.5944230300474,1393.4419440244399,4608400
2022-08-17,1404.8997802734375,1411.0693527087662,1395.6454216204443,1398.7302078381088,8345000
2022-08-18,1395.6456298828125,1406.6627251613318,1394.3235784493902,1406.222041350191,4678800
2022-08-19,1389.475830078125,1399.1708723431802,1382.424890248994,1397.4081373858974,7908800
2022-08-22,1389.03515625,1392.5606261897208,1385.069002567814,1391.2385749623254,4629800
2022-08-23,1378.4588623046875,1391.2386919104536,1377.5774947456691,1388.5945892333984,6267800
2022-08-24,1389.475830078125,1394.7640349499734,1382.424890248994,1385.9503601635595,6224800
2022-08-25,1398.7301025390625,1401.374204812293,1393.0012142803957,1396.5266839780368,5681600
2022-08-26,1399.1708984375,1404.8997871555118,1397.8488471948817,1398.7302146899606,4945500
2022-08-29,1396.5267333984375,1400.9335706764382,1385.5096402034355,1389.4757937536363,5841900
2022-08-30,1402.6962890625,1407.5438100111924,1398.2894518364162,1400.9335541720666,4870400
2022-08-31,1404.459228515625,1407.9846988099848,1394.7641852061352,1396.96760414011,8030100
2022-09-01,1399.1708984375,1407.9845733882873,1394.7640609621062,1405.340470903051,5960500
2022-09-02,1409.306640625,1409.306640625,1398.2895468114837,1399.6115980691056,6835900
2022-09-05,1402.2557373046875,1413.7135151707848,1402.2557373046875,1409.3066775299783,4875900
2022-09-06,1409.747314453125,1411.06936570144,1396.0861182205376,1401.3743232137972,7162000
2022-09-07,1405.3404541015625,1431.3407948955394,1402.255667905667,1410.1879752665413,9504600
2022-09-08,1441.035888671875,1442.357939945886,1420.764435803708,1421.6458033197152,13733400
2022-09-09,1445.8834228515625,1450.730944232656,1436.1883800893759,1439.273166422799,10512400
